,0
272,0.07350423978641629
273,0.06704409653320909
274,0.062463147565722466
275,0.06217550323344767
276,0.062001494225114584
277,0.05735044414177537
278,0.056657261680811644
279,0.05298684840090573
280,0.06683178502134979
281,0.07794340793043375
282,0.062164639588445425
283,0.06378751760348678
284,0.0673709474503994
285,0.05765844928100705
286,0.05469376617111266
287,0.059000724693760276
288,0.05083442013710737
289,0.049881413811817765
290,0.0487158817704767
291,0.04726656898856163
292,0.04880683752708137
293,0.05010866234079003
294,0.04419900034554303
295,0.04484153864905238
296,0.053257696563377976
297,0.11918255500495434
298,0.0746280369348824
299,0.05774545017629862
300,0.05280430498532951
301,0.04910479160025716
302,0.041887903586030006
303,0.04295668751001358
304,0.03647386212833226
305,0.036093335365876555
306,0.0365134667372331
307,0.036664384650066495
308,0.03462957730516791
309,0.03557583247311413
310,0.03102504415437579
311,0.03878234070725739
312,0.02962290681898594
313,0.02990316809155047
314,0.030391530832275748
315,0.03061175683978945
316,0.03144612186588347
317,0.03166481456719339
318,0.031396062462590635
319,0.030336040072143078
320,0.026935038156807423
321,0.0271102407714352
322,0.026437407359480858
323,0.029666743706911802
324,0.027408402413129807
325,0.026100031565874815
326,0.02593947248533368
327,0.025974706863053143
328,0.025499918032437563
329,0.028660524054430425
330,0.025343929533846676
331,0.030723827658221126
332,0.030438788002356887
333,0.02468762279022485
334,0.029456879943609238
335,0.03723461215849966
336,0.034621684229932725
337,0.0310204669367522
338,0.03227663366124034
339,0.03429069742560387
340,0.02641133381985128
341,0.023546162992715836
342,0.023249362828209996
343,0.023655175464227796
344,0.018739396706223488
345,0.02405326592270285
346,0.019337641424499452
347,0.024690311984159052
348,0.02622287650592625
349,0.02193937578704208
350,0.020496593904681504
351,0.021127455751411617
352,0.020006701233796775
353,0.021380458027124405
354,0.023969219881109893
355,0.019561980618163943
356,0.03213570057414472
357,0.020869656465947628
358,0.019672094145789742
359,0.018414138699881732
360,0.02453360182698816
361,0.04445811186451465
362,0.070930739864707
363,0.054212799994274974
364,0.04395892331376672
365,0.04221032653003931
366,0.04076432064175606
367,0.04342702589929104
368,0.043959493981674314
369,0.04101356212049723
370,0.026628880063071847
371,0.032787604024633765
372,0.024490568903274834
373,0.03809070750139654
374,0.032193958410061896
375,0.039112393045797944
376,0.028301751939579844
377,0.023098727921023965
378,0.020873908884823322
379,0.023690893431194127
380,0.021176988491788507
381,0.01859046588651836
382,0.01771784492302686
383,0.020700128749012947
384,0.020457730046473444
385,0.01892599498387426
386,0.019391743815504014
387,0.01906484563369304
388,0.016855904133990407
389,0.015997716691344976
390,0.01586528425104916
391,0.01655364769976586
392,0.018726348411291838
393,0.01712932321242988
394,0.021144978469237685
395,0.02110616280697286
396,0.015866156783886254
397,0.02005790511611849
398,0.018330213148146868
399,0.018594635534100235
400,0.020127623109146953
401,0.01749353448394686
402,0.017532168771140277
403,0.019406508305110037
404,0.014732765383087099
405,0.016420525149442255
406,0.016720568062737584
407,0.018974556936882436
408,0.017405965481884778
409,0.026883473619818687
410,0.020563789061270654
411,0.01638770883437246
412,0.014602856361307204
413,0.019087612978182733
414,0.015492386184632778
415,0.019370817113667727
416,0.0188065676484257
417,0.016837211092934012
418,0.013470348319970071
419,0.019799941102974117
420,0.016973418300040066
421,0.015258945059031248
422,0.01629722851794213
423,0.015571664553135633
424,0.015326665830798447
425,0.018568304367363453
426,0.01842637127265334
427,0.020436546066775918
428,0.01808374241227284
429,0.016389497788622975
430,0.014118882827460766
431,0.01826954446732998
432,0.018497869954444468
