event_id,event_category,event_type_raw,began,restored,year,n_counties_affected,n_states_affected,mean_duration_hours,total_customers_affected,max_customers_single_county
Oklahoma-5,Physical/Security,Vandalism,2019-06-19 11:00:00,2019-06-19 11:01:00,2019,42,1,1.6409090909090909,52448.0,9410.0
Oklahoma-6,Weather,Severe Weather/Transmission Interruption,2019-08-26 19:00:00,2019-08-27 03:00:00,2019,67,1,4.749122807017544,282536.0,80563.0
Oklahoma-7,Equipment/Operational,System Operations,2019-06-24 09:40:00,2019-06-24 15:17:00,2019,61,1,17.215098634294385,451621.0,193316.0
Oklahoma-8,Physical/Security,Suspicious Activity,2019-07-17 14:12:00,2019-07-17 14:30:00,2019,9,1,1.25,8961.0,4885.0
Oklahoma-9,Equipment/Operational,System Operations,2019-09-20 00:21:00,2019-09-20 12:04:00,2019,10,1,2.4078947368421053,7843.0,2612.0
Oregon-0,Physical/Security,Suspected Physical Attack - Vandalism,2014-11-01 01:00:00,2014-11-01 01:01:00,2014,24,1,5.759803921568627,167306.0,57520.0
Oregon-1,Other/Unknown,Electrical System Islanding,2014-11-14 09:50:00,2014-11-14 13:18:00,2014,22,1,7.78328173374613,176193.0,67481.0
Oregon-10,Equipment/Operational,System Operations,2020-10-10 08:05:00,2020-10-10 12:00:00,2020,19,1,5.023584905660377,22854.0,4436.0
Oregon-11,Physical/Security,Suspicious Activity,2020-12-18 06:34:00,2020-12-18 09:51:00,2020,15,1,3.1875,29762.0,7754.0
Oregon-12,Physical/Security,Vandalism,2020-05-14 11:23:00,2020-05-14 11:25:00,2020,11,1,3.338235294117647,18937.0,4861.0
Oregon-13,Physical/Security,Vandalism,2020-04-25 21:25:00,2020-04-25 21:56:00,2020,4,1,1.25,9263.0,4533.0
Oregon-2,Physical/Security,Suspected Physical Attack - Vandalism,2014-11-21 11:26:00,2014-11-23 17:20:00,2014,28,1,17.85025817555938,373752.0,125115.0
Oregon-3,Weather,Severe Weather- High Winds,2014-12-11 16:05:00,2014-12-11 21:00:00,2014,24,1,4.678861788617886,152657.0,40174.0
Oregon-4,Other/Unknown,Other,2015-10-30 15:00:00,2015-10-30 16:00:00,2015,24,1,10.088095238095239,132635.0,31521.0
Oregon-5,Other/Unknown,Actual Physical Event,2016-07-02 04:00:00,2016-07-04 00:40:00,2016,23,1,3.4754464285714284,113506.0,23304.0
Oregon-6,Physical/Security,Vandalism,2016-12-08 01:00:00,2016-12-08 02:30:00,2016,17,1,4.140151515151516,99765.0,50055.0
Oregon-7,Physical/Security,Vandalism,2016-12-16 07:45:00,2016-12-16 08:45:00,2016,14,1,2.3879310344827585,16950.0,3170.0
Oregon-8,Equipment/Operational,System Operations,2020-05-18 09:27:00,2020-05-18 10:15:00,2020,12,1,3.4652777777777777,26231.0,8074.0
Oregon-9,Weather,Severe Weather,2020-09-07 19:05:00,2020-09-08 22:00:00,2020,22,1,13.726973684210526,183807.0,53768.0
Pennsylvania-0,Other/Unknown,Other,2015-10-28 13:38:00,2015-10-29 17:00:00,2015,67,1,4.205784204671858,798663.0,123280.0
Pennsylvania-1,Other/Unknown,Other,2015-12-05 19:22:00,2015-12-06 05:27:00,2015,65,1,4.940972222222222,653093.0,123280.0
Pennsylvania-10,Weather,Severe Weather/Distribution Interruption,2020-12-24 23:40:00,2020-12-24 23:40:00,2020,45,1,4.995967741935484,141603.0,23467.0
Pennsylvania-11,Equipment/Operational,Transmission Interruption,2020-05-29 17:01:00,2020-05-29 18:57:00,2020,51,1,1.865506329113924,67345.0,6116.0
Pennsylvania-12,Physical/Security,Suspicious Activity,2022-12-05 18:20:00,2022-12-05 18:55:00,2022,25,1,1.4698275862068966,25602.0,5932.0
Pennsylvania-2,Weather,Severe Weather,2018-03-07 12:00:00,2018-03-07 17:00:00,2018,64,1,5.0606060606060606,219222.0,18515.0
Pennsylvania-3,Weather,Severe Weather,2018-05-15 18:14:00,2018-05-15 19:00:00,2018,65,1,4.8270348837209305,232250.0,18515.0
Pennsylvania-4,Physical/Security,Vandalism,2018-12-01 09:40:00,2018-12-04 17:17:00,2018,65,1,3.7472426470588234,176022.0,18515.0
Pennsylvania-5,Weather,Severe Weather,2018-03-02 11:58:00,2018-03-02 11:58:00,2018,61,1,7.237654320987654,176501.0,19777.0
Pennsylvania-6,Weather,Severe Weather,2018-05-15 14:50:00,2018-05-15 14:50:00,2018,63,1,5.527627424447451,266035.0,49121.0
Pennsylvania-7,Physical/Security,Suspicious Activity,2018-01-25 20:19:00,2018-01-26 02:00:00,2018,67,1,7.089344262295082,261986.0,25403.0
Pennsylvania-8,Weather,Severe Weather,2019-07-22 16:00:00,2019-07-24 23:00:00,2019,57,1,3.484687868080094,199036.0,33738.0
Pennsylvania-9,Equipment/Operational,Transmission Interruption,2019-05-08 09:22:00,2019-05-08 09:56:00,2019,57,1,4.0441964285714285,142769.0,16063.0
Rhode Island-0,Weather,Severe Weather - Winter Storm,2014-11-02 13:46:00,2014-11-02 13:46:00,2014,5,1,10.571969696969697,127532.0,64587.0
Rhode Island-1,Weather,Severe Weather - Winter Storm,2014-11-26 17:50:00,2014-11-28 07:00:00,2014,5,1,9.197802197802197,140521.0,53780.0
Rhode Island-10,Weather,Severe Weather,2020-12-05 16:40:00,2020-12-05 16:40:00,2020,5,1,2.875,9871.0,8337.0
Rhode Island-11,Weather,Severe Weather,2020-12-25 07:55:00,2020-12-25 16:45:00,2020,3,1,1.125,1578.0,804.0
Rhode Island-2,Weather,Weather,2016-02-25 01:44:00,2016-02-25 14:45:00,2016,5,1,7.652439024390244,40638.0,16162.0
Rhode Island-3,Weather,Severe Weather,2016-07-22 23:50:00,2016-07-23 09:10:00,2016,5,1,14.552631578947368,163575.0,67995.0
Rhode Island-4,Weather,Severe Weather,2016-07-23 19:30:00,2016-07-24 07:30:00,2016,5,1,8.615384615384615,190322.0,84135.0
Rhode Island-5,Weather,Severe Weather,2016-09-11 12:05:00,2016-09-11 15:10:00,2016,5,1,5.49,19466.0,5505.0
Rhode Island-6,Weather,Severe Weather,2018-10-16 04:15:00,2018-10-16 17:11:00,2018,5,1,6.423076923076923,28694.0,9426.0
Rhode Island-7,Weather,Severe Weather,2018-11-03 17:20:00,2018-11-04 14:30:00,2018,5,1,6.339285714285714,46631.0,33212.0
Rhode Island-8,Weather,Severe Weather,2020-11-15 23:05:00,2020-11-16 05:00:00,2020,4,1,2.8333333333333335,9733.0,4249.0
Rhode Island-9,Weather,Severe Weather,2020-11-30 16:24:00,2020-12-01 14:25:00,2020,5,1,14.285714285714286,44674.0,21386.0
South Carolina-0,Weather,Severe Weather - Winter,2015-02-17 02:12:00,2015-02-18 16:00:00,2015,46,1,5.61090573012939,344750.0,33465.0
South Carolina-1,Weather,Severe Weather - Winter,2015-02-17 09:00:00,2015-02-18 23:00:00,2015,46,1,4.742397137745975,285412.0,24801.0
South Carolina-10,Physical/Security,Suspicious Activity,2022-12-07 16:42:00,2022-12-07 21:00:00,2022,3,1,0.6666666666666666,3927.0,2452.0
South Carolina-11,Weather,Severe Weather,2022-12-23 07:30:00,2022-12-23 22:13:00,2022,46,1,4.419354838709677,171725.0,15559.0
South Carolina-12,Weather,Severe Weather,2022-12-24 04:45:00,2022-12-24 15:45:00,2022,29,1,3.25,111520.0,15206.0
South Carolina-13,Weather,Severe Weather,2022-12-24 06:15:00,2022-12-25 09:00:00,2022,29,1,2.995833333333333,96749.0,11666.0
South Carolina-14,Weather,Severe Weather,2022-01-16 12:05:00,2022-01-17 08:45:00,2022,31,1,8.67,89519.0,16157.0
South Carolina-2,Weather,Severe Weather - Winter,2015-02-20 06:00:00,2015-02-20 10:00:00,2015,46,1,4.743055555555555,397473.0,39448.0
South Carolina-3,Weather,Severe Weather - Winter,2015-02-26 03:12:00,2015-02-26 20:00:00,2015,46,1,6.613874345549738,482917.0,46356.0
South Carolina-4,Weather,Severe Weather,2016-10-08 08:21:00,2016-10-13 17:30:00,2016,46,1,16.726480836236934,657142.0,79454.0
South Carolina-5,Weather,Severe Weather,2016-10-07 23:00:00,2016-10-07 23:00:00,2016,45,1,6.543631353337416,398820.0,45215.0
South Carolina-6,Weather,Severe Weather,2018-10-11 13:15:00,2018-10-11 13:15:00,2018,45,1,4.141414141414141,128394.0,18597.0
South Carolina-7,Weather,Severe Weather,2018-10-11 16:42:00,2018-10-12 21:00:00,2018,37,1,3.1788990825688073,53085.0,14591.0
South Carolina-8,Weather,Severe Weather,2018-09-15 01:05:00,2018-09-17 16:00:00,2018,45,1,8.247926540284361,371430.0,71283.0
South Carolina-9,Weather,Severe Weather,2022-09-30 18:30:00,2022-10-01 18:36:00,2022,35,1,5.404166666666667,80849.0,26561.0
South Dakota-0,Equipment/Operational,Transmission Interruption,2019-10-19 05:57:00,2019-10-19 13:58:00,2019,15,1,2.325,22210.0,7033.0
South Dakota-1,Physical/Security,Vandalism,2019-06-05 10:16:00,2019-06-05 10:17:00,2019,36,1,9.357142857142858,63749.0,16409.0
South Dakota-2,Equipment/Operational,System Operations,2020-09-15 15:04:00,2020-09-15 15:37:00,2020,10,1,1.375,9184.0,3190.0
South Dakota-3,Physical/Security,Vandalism,2020-04-20 12:42:00,2020-04-20 13:27:00,2020,8,1,1.6666666666666667,7219.0,2219.0
Tennessee-0,Weather,Severe Weather - Winter,2015-01-07 17:00:00,2015-01-08 08:35:00,2015,75,1,2.9782096584216724,575392.0,123263.0
Tennessee-1,Weather,Severe Weather - Winter,2015-02-16 21:00:00,2015-02-18 14:00:00,2015,73,1,5.286523216308041,475835.0,132893.0
Tennessee-2,Weather,Severe Weather - Winter,2015-02-18 15:00:00,2015-02-20 09:00:00,2015,74,1,2.525545350172216,687276.0,138851.0
Tennessee-3,Weather,Severe Weather - Winter,2015-02-21 08:34:00,2015-02-21 12:45:00,2015,59,1,4.740301724137931,185051.0,44151.0
Tennessee-4,Physical/Security,Vandalism,2015-03-04 09:05:00,2015-03-04 14:15:00,2015,37,1,4.0,138020.0,44151.0
Tennessee-5,Physical/Security,Vandalism,2015-05-02 22:51:00,2015-05-03 00:26:00,2015,27,1,1.4383561643835616,67171.0,30395.0
Tennessee-6,Equipment/Operational,System Operations,2015-06-07 13:52:00,2015-06-07 14:13:00,2015,11,1,2.4741379310344827,27080.0,12889.0
Tennessee-7,Equipment/Operational,System Operations,2015-06-07 13:54:00,2015-06-07 14:13:00,2015,11,1,2.4741379310344827,27080.0,12889.0
Tennessee-8,Physical/Security,Vandalism,2015-07-30 13:00:00,2015-07-30 13:00:00,2015,4,1,1.2916666666666667,2635.0,1317.0
Texas-0,Equipment/Operational,Fuel Supply Emergency - Coal,2014-11-24 00:00:00,2014-11-24 00:00:00,2014,156,1,2.5175049309664694,323891.0,17221.0
Texas-1,Physical/Security,Sabotage,2015-02-02 09:40:00,2015-02-02 09:41:00,2015,234,1,7.761581733951026,5288073.0,455986.0
Texas-10,Equipment/Operational,System Operations,2015-07-30 09:50:00,2015-07-30 19:00:00,2015,230,1,4.099711313751547,3432744.0,455986.0
Texas-11,Weather,Severe Weather,2015-08-11 19:30:00,2015-08-13 04:05:00,2015,234,1,5.040994107097105,2373360.0,455986.0
Texas-12,Other/Unknown,Other,2015-10-13 10:25:00,2015-10-13 18:00:00,2015,204,1,4.841817316841103,1306649.0,455986.0
Texas-13,Weather,Severe Weather,2015-12-26 18:00:00,2015-12-30 06:00:00,2015,231,1,6.242743312464428,2163315.0,455986.0
Texas-14,Weather,Severe Weather,2015-12-26 19:30:00,2015-12-26 19:30:00,2015,212,1,3.3301340645947595,1310535.0,455986.0
Texas-15,Weather,Severe Weather,2015-10-31 00:45:00,2015-11-01 16:05:00,2015,213,1,4.87012987012987,1581525.0,455986.0
Texas-16,Other/Unknown,Other,2015-08-13 15:15:00,2015-08-13 19:00:00,2015,202,1,3.4683980389558764,1282485.0,455986.0
Texas-17,Weather,Severe Weather,2019-06-06 18:09:00,2019-06-06 18:35:00,2019,206,1,2.972007722007722,1239511.0,455986.0
Texas-18,Weather,Severe Weather,2019-03-13 05:50:00,2019-03-13 10:30:00,2019,218,1,3.784294871794872,1233656.0,455986.0
Texas-19,Equipment/Operational,Transmission Interruption,2019-10-06 14:50:00,2019-10-06 15:00:00,2019,211,1,2.8813103699653726,1149159.0,305122.0
Texas-2,Weather,Severe Weather,2015-04-17 21:30:00,2015-04-19 23:50:00,2015,231,1,7.815922069197178,5245104.0,455986.0
Texas-20,Weather,Severe Weather,2019-10-20 22:15:00,2019-10-25 02:00:00,2019,215,1,3.5249805850375355,1244368.0,305122.0
Texas-21,Weather,Severe Weather,2019-06-09 14:45:00,2019-06-13 22:30:00,2019,212,1,3.0729835013748854,1446029.0,313327.0
Texas-22,Weather,Severe Weather,2019-06-16 02:00:00,2019-06-17 23:59:00,2019,220,1,2.6928524733057313,1192943.0,305122.0
Texas-23,Weather,Severe Weather,2019-06-23 22:00:00,2019-06-25 23:00:00,2019,197,1,3.2661109867979414,1120851.0,305122.0
