Time_UTC,growth_scenario,baseline_load_mw,dc_load_added_mw,total_load_with_dc_mw
2025-11-04 14:00:00,high,17834.4,383.3999999999978,18217.8
2025-11-04 15:00:00,high,18138.04,383.3899999999994,18521.43
2025-11-04 16:00:00,high,18252.34,383.40000000000146,18635.74
2025-11-04 17:00:00,high,18422.33,383.3899999999994,18805.72
2025-11-04 18:00:00,high,18513.48,383.40000000000146,18896.88
2025-11-04 19:00:00,high,18461.09,383.3899999999994,18844.48
2025-11-04 20:00:00,high,18313.9,383.3899999999994,18697.29
2025-11-04 21:00:00,high,18186.0,383.3899999999994,18569.39
2025-11-04 22:00:00,high,17643.78,383.40000000000146,18027.18
2025-11-04 23:00:00,high,17769.84,383.3899999999994,18153.23
2025-11-05 00:00:00,high,19074.52,383.3899999999994,19457.91
2025-11-05 01:00:00,high,19504.35,383.40000000000146,19887.75
2025-11-05 02:00:00,high,19365.37,383.40000000000146,19748.77
2025-11-05 03:00:00,high,18632.45,383.3899999999994,19015.84
2025-11-05 04:00:00,high,17901.15,383.3999999999978,18284.55
2025-11-05 05:00:00,high,17208.28,383.40000000000146,17591.68
2025-11-05 06:00:00,high,16538.97,383.3899999999994,16922.36
2025-11-05 07:00:00,high,16094.64,383.3899999999994,16478.03
2025-11-05 08:00:00,high,16115.46,383.3899999999994,16498.85
2025-11-05 09:00:00,high,16631.43,383.3899999999994,17014.82
2025-11-05 10:00:00,high,17195.13,383.3899999999994,17578.52
2025-11-05 11:00:00,high,17661.68,383.40000000000146,18045.08
2025-11-05 12:00:00,high,18142.55,383.3899999999994,18525.94
2025-11-05 13:00:00,high,19027.94,383.39000000000306,19411.33
2025-11-05 14:00:00,high,19696.98,383.3899999999994,20080.37
2025-11-05 15:00:00,high,19481.0,383.3899999999994,19864.39
2025-11-05 16:00:00,high,19196.11,383.3999999999978,19579.51
2025-11-05 17:00:00,high,19002.19,383.40000000000146,19385.59
2025-11-05 18:00:00,high,18709.18,383.40000000000146,19092.58
2025-11-05 19:00:00,high,18371.3,383.40000000000146,18754.7
2025-11-05 20:00:00,high,18061.01,383.40000000000146,18444.41
2025-11-05 21:00:00,high,18036.06,383.3899999999994,18419.45
2025-11-05 22:00:00,high,17803.43,383.40000000000146,18186.83
2025-11-05 23:00:00,high,18112.95,383.3999999999978,18496.35
2025-11-06 00:00:00,high,18812.05,383.40000000000146,19195.45
2025-11-06 01:00:00,high,18951.93,383.40000000000146,19335.33
2025-11-06 02:00:00,high,18846.59,383.40000000000146,19229.99
2025-11-06 03:00:00,high,18021.52,383.3999999999978,18404.92
2025-11-06 04:00:00,high,17253.19,383.39000000000306,17636.58
2025-11-06 05:00:00,high,16499.12,383.40000000000146,16882.52
2025-11-06 06:00:00,high,15715.34,383.39999999999964,16098.74
2025-11-06 07:00:00,high,15451.04,383.39999999999964,15834.44
2025-11-06 08:00:00,high,15495.48,383.39999999999964,15878.88
2025-11-06 09:00:00,high,15791.75,383.39999999999964,16175.15
2025-11-06 10:00:00,high,16305.97,383.39999999999964,16689.37
2025-11-06 11:00:00,high,16766.0,383.40000000000146,17149.4
2025-11-06 12:00:00,high,17295.67,383.40000000000146,17679.07
2025-11-06 13:00:00,high,18319.87,383.40000000000146,18703.27
2025-11-06 14:00:00,high,18291.74,383.3999999999978,18675.14
2025-11-06 15:00:00,high,17794.54,383.3999999999978,18177.94
2025-11-06 16:00:00,high,17542.26,383.40000000000146,17925.66
2025-11-06 17:00:00,high,17447.79,383.3899999999994,17831.18
2025-11-06 18:00:00,high,17385.17,383.40000000000146,17768.57
2025-11-06 19:00:00,high,17331.7,383.3899999999994,17715.09
2025-11-06 20:00:00,high,17177.23,383.3899999999994,17560.62
2025-11-06 21:00:00,high,17283.19,383.40000000000146,17666.59
2025-11-06 22:00:00,high,17267.64,383.40000000000146,17651.04
2025-11-06 23:00:00,high,17145.1,383.39000000000306,17528.49
2025-11-07 00:00:00,high,17976.5,383.40000000000146,18359.9
2025-11-07 01:00:00,high,18089.9,383.3899999999994,18473.29
2025-11-07 02:00:00,high,17906.43,383.3899999999994,18289.82
2025-11-07 03:00:00,high,16947.78,383.40000000000146,17331.18
2025-11-07 04:00:00,high,16055.61,383.3999999999978,16439.01
2025-11-07 05:00:00,high,15194.73,383.39999999999964,15578.13
2025-11-07 06:00:00,high,14408.97,383.39000000000124,14792.36
2025-11-07 07:00:00,high,13831.64,383.40000000000146,14215.04
2025-11-07 08:00:00,high,13834.11,383.3899999999994,14217.5
2025-11-07 09:00:00,high,14081.7,383.39999999999964,14465.1
2025-11-07 10:00:00,high,14538.7,383.39999999999964,14922.1
2025-11-07 11:00:00,high,15020.82,383.3899999999994,15404.21
2025-11-07 12:00:00,high,15385.68,383.39999999999964,15769.08
2025-11-07 13:00:00,high,16476.43,383.40000000000146,16859.83
2025-11-07 14:00:00,high,16970.73,383.40000000000146,17354.13
2025-11-07 15:00:00,high,17014.27,383.3999999999978,17397.67
2025-11-07 16:00:00,high,17260.7,383.3999999999978,17644.1
2025-11-07 17:00:00,high,17338.8,383.40000000000146,17722.2
2025-11-07 18:00:00,high,17358.37,383.40000000000146,17741.77
2025-11-07 19:00:00,high,17356.71,383.40000000000146,17740.11
2025-11-07 20:00:00,high,17437.09,383.40000000000146,17820.49
2025-11-07 21:00:00,high,17521.89,383.40000000000146,17905.29
2025-11-07 22:00:00,high,17393.71,383.40000000000146,17777.11
2025-11-07 23:00:00,high,17427.85,383.39000000000306,17811.24
2025-11-08 00:00:00,high,17021.07,383.40000000000146,17404.47
2025-11-08 01:00:00,high,17118.27,383.3999999999978,17501.67
2025-11-08 02:00:00,high,17215.0,383.40000000000146,17598.4
2025-11-08 03:00:00,high,16535.82,383.3899999999994,16919.21
2025-11-08 04:00:00,high,15976.37,383.39999999999964,16359.77
2025-11-08 05:00:00,high,15407.82,383.3899999999994,15791.21
2025-11-08 06:00:00,high,15043.91,383.39999999999964,15427.31
2025-11-08 07:00:00,high,14996.62,383.39999999999964,15380.02
2025-11-08 08:00:00,high,14999.2,383.39999999999964,15382.6
2025-11-08 09:00:00,high,15183.31,383.39000000000124,15566.7
2025-11-08 10:00:00,high,15507.25,383.3899999999994,15890.64
2025-11-08 11:00:00,high,15955.61,383.3899999999994,16339.0
2025-11-08 12:00:00,high,16370.86,383.3999999999978,16754.26
2025-11-08 13:00:00,high,17222.92,383.39000000000306,17606.31
2025-11-08 14:00:00,high,17086.11,383.3999999999978,17469.51
2025-11-08 15:00:00,high,16720.85,383.40000000000146,17104.25
2025-11-08 16:00:00,high,16506.89,383.40000000000146,16890.29
2025-11-08 17:00:00,high,16225.45,383.3899999999994,16608.84
2025-11-08 18:00:00,high,15766.33,383.3899999999994,16149.72
2025-11-08 19:00:00,high,15317.21,383.40000000000146,15700.61
2025-11-08 20:00:00,high,14981.84,383.39999999999964,15365.24
2025-11-08 21:00:00,high,15032.49,383.3899999999994,15415.88
2025-11-08 22:00:00,high,14864.99,383.3899999999994,15248.38
2025-11-08 23:00:00,high,14969.11,383.39999999999964,15352.51
2025-11-09 00:00:00,high,16463.91,383.3899999999994,16847.3
2025-11-09 01:00:00,high,16769.59,383.40000000000146,17152.99
2025-11-09 02:00:00,high,16766.98,383.3899999999994,17150.37
2025-11-09 03:00:00,high,15971.26,383.39999999999964,16354.66
2025-11-09 04:00:00,high,15177.27,383.3899999999994,15560.66
2025-11-09 05:00:00,high,14421.73,383.39999999999964,14805.13
2025-11-09 06:00:00,high,13673.78,383.39999999999964,14057.18
2025-11-09 07:00:00,high,13111.32,383.39999999999964,13494.72
2025-11-09 08:00:00,high,12821.69,383.3899999999994,13205.08
2025-11-09 09:00:00,high,12647.86,383.39999999999964,13031.26
2025-11-09 10:00:00,high,12684.68,383.39999999999964,13068.08
2025-11-09 11:00:00,high,13124.93,383.3899999999994,13508.32
2025-11-09 12:00:00,high,13532.64,383.39000000000124,13916.03
2025-11-09 13:00:00,high,14829.81,383.39999999999964,15213.21
2025-11-09 14:00:00,high,15265.79,383.39999999999964,15649.19
2025-11-09 15:00:00,high,15029.12,383.39999999999964,15412.52
2025-11-09 16:00:00,high,15010.23,383.39000000000124,15393.62
2025-11-09 17:00:00,high,15132.95,383.3899999999994,15516.34
2025-11-09 18:00:00,high,15248.84,383.3899999999994,15632.23
2025-11-09 19:00:00,high,15454.86,383.39999999999964,15838.26
2025-11-09 20:00:00,high,15702.79,383.39999999999964,16086.19
2025-11-09 21:00:00,high,15873.41,383.3899999999994,16256.8
2025-11-09 22:00:00,high,15835.77,383.39999999999964,16219.17
2025-11-09 23:00:00,high,15614.32,383.3899999999994,15997.71
2025-11-10 00:00:00,high,17830.12,383.3899999999994,18213.51
2025-11-10 01:00:00,high,17955.22,383.3899999999994,18338.61
2025-11-10 02:00:00,high,17715.75,383.3899999999994,18099.14
2025-11-10 03:00:00,high,16822.6,383.40000000000146,17206.0
2025-11-10 04:00:00,high,15786.97,383.40000000000146,16170.37
2025-11-10 05:00:00,high,14871.45,383.39999999999964,15254.85
2025-11-10 06:00:00,high,14103.19,383.39999999999964,14486.59
2025-11-10 07:00:00,high,13581.46,383.39000000000124,13964.85
2025-11-10 08:00:00,high,13227.53,383.39999999999964,13610.93
2025-11-10 09:00:00,high,13277.47,383.40000000000146,13660.87
2025-11-10 10:00:00,high,13766.81,383.39999999999964,14150.21
2025-11-10 11:00:00,high,14275.5,383.3899999999994,14658.89
2025-11-10 12:00:00,high,14727.87,383.3899999999994,15111.26
2025-11-10 13:00:00,high,15503.03,383.39999999999964,15886.43
2025-11-10 14:00:00,high,16446.52,383.3899999999994,16829.91
2025-11-10 15:00:00,high,16932.12,383.40000000000146,17315.52
2025-11-10 16:00:00,high,17576.43,383.3899999999994,17959.82
2025-11-10 17:00:00,high,18227.53,383.3899999999994,18610.92
2025-11-10 18:00:00,high,18853.74,383.3999999999978,19237.14
2025-11-10 19:00:00,high,19502.58,383.3999999999978,19885.98
2025-11-10 20:00:00,high,19994.53,383.3899999999994,20377.92
2025-11-10 21:00:00,high,20116.88,383.3999999999978,20500.28
2025-11-10 22:00:00,high,19836.31,383.3999999999978,20219.71
2025-11-10 23:00:00,high,19205.63,383.3999999999978,19589.03
2025-11-11 00:00:00,high,18864.74,383.3999999999978,19248.14
2025-11-11 01:00:00,high,18376.8,383.3899999999994,18760.19
2025-11-11 02:00:00,high,17240.15,383.3899999999994,17623.54
2025-11-11 03:00:00,high,16207.47,383.39999999999964,16590.87
2025-11-11 04:00:00,high,15364.77,383.3899999999994,15748.16
2025-11-11 05:00:00,high,14586.44,383.39999999999964,14969.84
2025-11-11 06:00:00,high,13600.74,383.3899999999994,13984.13
2025-11-11 07:00:00,high,12985.0,383.39999999999964,13368.4
2025-11-11 08:00:00,high,12781.07,383.39999999999964,13164.47
2025-11-11 09:00:00,high,12704.88,383.40000000000146,13088.28
2025-11-11 10:00:00,high,12879.79,383.39999999999964,13263.19
2025-11-11 11:00:00,high,13144.28,383.39999999999964,13527.68
2025-11-11 12:00:00,high,13392.73,383.39000000000124,13776.12
2025-11-11 13:00:00,high,14126.67,383.39999999999964,14510.07
2025-11-11 14:00:00,high,14940.37,383.3899999999994,15323.76
2025-11-11 15:00:00,high,15815.18,383.3899999999994,16198.57
2025-11-11 16:00:00,high,16804.42,383.40000000000146,17187.82
2025-11-11 17:00:00,high,17784.06,383.3899999999994,18167.45
2025-11-11 18:00:00,high,18874.22,383.3999999999978,19257.62
2025-11-11 19:00:00,high,19797.66,383.40000000000146,20181.06
2025-11-11 20:00:00,high,20399.29,383.3999999999978,20782.69
2025-11-11 21:00:00,high,20379.25,383.3899999999994,20762.64
2025-11-11 22:00:00,high,19917.55,383.3899999999994,20300.94
2025-11-11 23:00:00,high,18886.88,383.3899999999994,19270.27
2025-11-12 00:00:00,high,20225.91,383.40000000000146,20609.31
2025-11-12 01:00:00,high,19875.48,383.3899999999994,20258.87
2025-11-12 02:00:00,high,19263.41,383.3899999999994,19646.8
2025-11-12 03:00:00,high,17942.4,383.3899999999994,18325.79
2025-11-12 04:00:00,high,16655.08,383.3999999999978,17038.48
2025-11-12 05:00:00,high,15554.62,383.39999999999964,15938.02
2025-11-12 06:00:00,high,14746.84,383.39999999999964,15130.24
2025-11-12 07:00:00,high,14296.18,383.3899999999994,14679.57
2025-11-12 08:00:00,high,14141.34,383.3899999999994,14524.73
2025-11-12 09:00:00,high,14291.06,383.39999999999964,14674.46
2025-11-12 10:00:00,high,14637.39,383.40000000000146,15020.79
2025-11-12 11:00:00,high,15004.42,383.39999999999964,15387.82
2025-11-12 12:00:00,high,15347.69,383.3899999999994,15731.08
2025-11-12 13:00:00,high,16035.58,383.39999999999964,16418.98
2025-11-12 14:00:00,high,16748.14,383.40000000000146,17131.54
2025-11-12 15:00:00,high,17815.91,383.40000000000146,18199.31
2025-11-12 16:00:00,high,18818.48,383.40000000000146,19201.88
2025-11-12 17:00:00,high,19718.31,383.3999999999978,20101.71
2025-11-12 18:00:00,high,20648.87,383.40000000000146,21032.27
2025-11-12 19:00:00,high,21523.91,383.3899999999994,21907.3
2025-11-12 20:00:00,high,22074.48,383.40000000000146,22457.88
2025-11-12 21:00:00,high,21966.15,383.3899999999994,22349.54
2025-11-12 22:00:00,high,21438.83,383.3999999999978,21822.23
2025-11-12 23:00:00,high,20366.32,383.40000000000146,20749.72
2025-11-13 00:00:00,high,20973.8,383.40000000000146,21357.2
2025-11-13 01:00:00,high,20449.6,383.39000000000306,20832.99
2025-11-13 02:00:00,high,19794.26,383.40000000000146,20177.66
2025-11-13 03:00:00,high,18426.32,383.3899999999994,18809.71
2025-11-13 04:00:00,high,17115.81,383.3999999999978,17499.21
2025-11-13 05:00:00,high,16004.17,383.39999999999964,16387.57
2025-11-13 06:00:00,high,15110.12,383.39999999999964,15493.52
2025-11-13 07:00:00,high,14710.44,383.39999999999964,15093.84
2025-11-13 08:00:00,high,14474.84,383.3899999999994,14858.23
2025-11-13 09:00:00,high,14630.81,383.39999999999964,15014.21
2025-11-13 10:00:00,high,14993.09,383.39999999999964,15376.49
2025-11-13 11:00:00,high,15349.36,383.39999999999964,15732.76
2025-11-13 12:00:00,high,15691.37,383.39999999999964,16074.77
2025-11-13 13:00:00,high,16416.86,383.3999999999978,16800.26
2025-11-13 14:00:00,high,17550.08,383.3999999999978,17933.48
2025-11-13 15:00:00,high,18554.43,383.3899999999994,18937.82
2025-11-13 16:00:00,high,19540.54,383.3999999999978,19923.94
2025-11-13 17:00:00,high,20347.35,383.40000000000146,20730.75
2025-11-13 18:00:00,high,21070.34,383.3899999999994,21453.73
2025-11-13 19:00:00,high,21646.98,383.40000000000146,22030.38
2025-11-13 20:00:00,high,22088.68,383.3899999999994,22472.07
2025-11-13 21:00:00,high,22016.79,383.3999999999978,22400.19
2025-11-13 22:00:00,high,21715.64,383.40000000000146,22099.04
2025-11-13 23:00:00,high,20863.34,383.40000000000146,21246.74
2025-11-14 00:00:00,high,21539.29,383.3999999999978,21922.69
2025-11-14 01:00:00,high,21041.77,383.3999999999978,21425.17
2025-11-14 02:00:00,high,20307.3,383.3899999999994,20690.69
2025-11-14 03:00:00,high,18928.02,383.3899999999994,19311.41
2025-11-14 04:00:00,high,17524.55,383.40000000000146,17907.95
2025-11-14 05:00:00,high,16298.46,383.3899999999994,16681.85
2025-11-14 06:00:00,high,15299.63,383.40000000000146,15683.03
2025-11-14 07:00:00,high,14844.02,383.39999999999964,15227.42
2025-11-14 08:00:00,high,14620.11,383.3899999999994,15003.5
2025-11-14 09:00:00,high,14789.59,383.39999999999964,15172.99
2025-11-14 10:00:00,high,15154.52,383.39999999999964,15537.92
2025-11-14 11:00:00,high,15446.92,383.3899999999994,15830.31
2025-11-14 12:00:00,high,15698.21,383.39000000000124,16081.6
2025-11-14 13:00:00,high,16415.14,383.40000000000146,16798.54
2025-11-14 14:00:00,high,17341.55,383.40000000000146,17724.95
2025-11-14 15:00:00,high,18348.9,383.3999999999978,18732.3
2025-11-14 16:00:00,high,19223.26,383.39000000000306,19606.65
2025-11-14 17:00:00,high,19963.56,383.3899999999994,20346.95
2025-11-14 18:00:00,high,20593.27,383.3999999999978,20976.67
2025-11-14 19:00:00,high,21049.22,383.3999999999978,21432.62
2025-11-14 20:00:00,high,21515.13,383.3999999999978,21898.53
2025-11-14 21:00:00,high,21731.28,383.40000000000146,22114.68
2025-11-14 22:00:00,high,21660.58,383.3999999999978,22043.98
2025-11-14 23:00:00,high,21514.78,383.40000000000146,21898.18
2025-11-15 00:00:00,high,21098.62,383.40000000000146,21482.02
2025-11-15 01:00:00,high,20897.51,383.40000000000146,21280.91
2025-11-15 02:00:00,high,20248.78,383.40000000000146,20632.18
2025-11-15 03:00:00,high,19232.85,383.39000000000306,19616.24
2025-11-15 04:00:00,high,17853.86,383.3999999999978,18237.26
2025-11-15 05:00:00,high,16653.05,383.40000000000146,17036.45
2025-11-15 06:00:00,high,15541.58,383.39999999999964,15924.98
2025-11-15 07:00:00,high,14890.25,383.39999999999964,15273.65
2025-11-15 08:00:00,high,14640.09,383.3899999999994,15023.48
2025-11-15 09:00:00,high,14385.6,383.39999999999964,14769.0
2025-11-15 10:00:00,high,14248.54,383.39999999999964,14631.94
2025-11-15 11:00:00,high,14465.68,383.39999999999964,14849.08
2025-11-15 12:00:00,high,14692.85,383.39999999999964,15076.25
2025-11-15 13:00:00,high,14959.24,383.39999999999964,15342.64
2025-11-15 14:00:00,high,15521.27,383.39999999999964,15904.67
2025-11-15 15:00:00,high,16162.43,383.40000000000146,16545.83
2025-11-15 16:00:00,high,16863.06,383.3899999999994,17246.45
2025-11-15 17:00:00,high,17675.49,383.3999999999978,18058.89
2025-11-15 18:00:00,high,18375.5,383.40000000000146,18758.9
2025-11-15 19:00:00,high,19313.81,383.3899999999994,19697.2
2025-11-15 20:00:00,high,19762.53,383.3899999999994,20145.92
2025-11-15 21:00:00,high,19841.16,383.40000000000146,20224.56
2025-11-15 22:00:00,high,19451.19,383.40000000000146,19834.59
2025-11-15 23:00:00,high,19025.1,383.40000000000146,19408.5
2025-11-16 00:00:00,high,20430.67,383.39000000000306,20814.06
2025-11-16 01:00:00,high,20184.96,383.3899999999994,20568.35
2025-11-16 02:00:00,high,19591.9,383.3999999999978,19975.3
2025-11-16 03:00:00,high,18579.61,383.3899999999994,18963.0
2025-11-16 04:00:00,high,17296.05,383.40000000000146,17679.45
2025-11-16 05:00:00,high,16206.1,383.39999999999964,16589.5
2025-11-16 06:00:00,high,15217.45,383.39999999999964,15600.85
2025-11-16 07:00:00,high,14389.47,383.40000000000146,14772.87
2025-11-16 08:00:00,high,14014.95,383.39999999999964,14398.35
2025-11-16 09:00:00,high,13779.51,383.39999999999964,14162.91
2025-11-16 10:00:00,high,13561.39,383.40000000000146,13944.79
2025-11-16 11:00:00,high,13640.09,383.39999999999964,14023.49
2025-11-16 12:00:00,high,13788.5,383.39999999999964,14171.9
2025-11-16 13:00:00,high,14155.0,383.39999999999964,14538.4
2025-11-16 14:00:00,high,14521.36,383.39999999999964,14904.76
2025-11-16 15:00:00,high,14988.15,383.39000000000124,15371.54
2025-11-16 16:00:00,high,15404.52,383.3899999999994,15787.91
2025-11-16 17:00:00,high,15715.86,383.39999999999964,16099.26
2025-11-16 18:00:00,high,15916.43,383.39999999999964,16299.83
2025-11-16 19:00:00,high,16109.81,383.39999999999964,16493.21
2025-11-16 20:00:00,high,16221.23,383.40000000000146,16604.63
2025-11-16 21:00:00,high,16367.68,383.40000000000146,16751.08
2025-11-16 22:00:00,high,16410.91,383.3899999999994,16794.3
2025-11-16 23:00:00,high,16267.35,383.39000000000124,16650.74
2025-11-17 00:00:00,high,18635.95,383.3999999999978,19019.35
2025-11-17 01:00:00,high,18509.01,383.40000000000146,18892.41
2025-11-17 02:00:00,high,18155.96,383.3899999999994,18539.35
2025-11-17 03:00:00,high,17054.64,383.40000000000146,17438.04
2025-11-17 04:00:00,high,16007.2,383.3899999999994,16390.59
2025-11-17 05:00:00,high,15099.77,383.39999999999964,15483.17
2025-11-17 06:00:00,high,14289.19,383.39999999999964,14672.59
2025-11-17 07:00:00,high,13843.25,383.39999999999964,14226.65
2025-11-17 08:00:00,high,13793.29,383.3899999999994,14176.68
2025-11-17 09:00:00,high,14155.76,383.3899999999994,14539.15
2025-11-17 10:00:00,high,14712.67,383.39999999999964,15096.07
2025-11-17 11:00:00,high,15185.81,383.39999999999964,15569.21
2025-11-17 12:00:00,high,15557.86,383.39999999999964,15941.26
2025-11-17 13:00:00,high,16052.44,383.39999999999964,16435.84
2025-11-17 14:00:00,high,16590.91,383.3899999999994,16974.3
2025-11-17 15:00:00,high,17006.28,383.40000000000146,17389.68
2025-11-17 16:00:00,high,17420.19,383.39000000000306,17803.58
2025-11-17 17:00:00,high,18115.72,383.3999999999978,18499.12
2025-11-17 18:00:00,high,18995.01,383.40000000000146,19378.41
2025-11-17 19:00:00,high,19538.59,383.40000000000146,19921.99
2025-11-17 20:00:00,high,19913.74,383.3999999999978,20297.14
2025-11-17 21:00:00,high,19967.09,383.40000000000146,20350.49
2025-11-17 22:00:00,high,19640.71,383.3899999999994,20024.1
2025-11-17 23:00:00,high,19158.87,383.40000000000146,19542.27
2025-11-18 00:00:00,high,20021.71,383.40000000000146,20405.11
2025-11-18 01:00:00,high,19748.5,383.40000000000146,20131.9
2025-11-18 02:00:00,high,19142.29,383.3899999999994,19525.68
2025-11-18 03:00:00,high,17829.16,383.40000000000146,18212.56
2025-11-18 04:00:00,high,16550.89,383.40000000000146,16934.29
2025-11-18 05:00:00,high,15435.87,383.39999999999964,15819.27
2025-11-18 06:00:00,high,14608.22,383.40000000000146,14991.62
2025-11-18 07:00:00,high,14180.79,383.3899999999994,14564.18
2025-11-18 08:00:00,high,13988.02,383.39999999999964,14371.42
2025-11-18 09:00:00,high,14096.26,383.39999999999964,14479.66
2025-11-18 10:00:00,high,14429.4,383.39999999999964,14812.8
2025-11-18 11:00:00,high,14788.72,383.40000000000146,15172.12
2025-11-18 12:00:00,high,15089.35,383.39999999999964,15472.75
2025-11-18 13:00:00,high,15666.31,383.39999999999964,16049.71
2025-11-18 14:00:00,high,16845.95,383.3999999999978,17229.35
2025-11-18 15:00:00,high,17916.86,383.3899999999994,18300.25
2025-11-18 16:00:00,high,18952.99,383.3999999999978,19336.39
2025-11-18 17:00:00,high,19619.37,383.40000000000146,20002.77
2025-11-18 18:00:00,high,20094.41,383.3899999999994,20477.8
2025-11-18 19:00:00,high,20386.8,383.40000000000146,20770.2
2025-11-18 20:00:00,high,20565.73,383.3899999999994,20949.12
2025-11-18 21:00:00,high,20639.54,383.3899999999994,21022.93
2025-11-18 22:00:00,high,20168.9,383.3999999999978,20552.3
2025-11-18 23:00:00,high,19258.12,383.40000000000146,19641.52
2025-11-19 00:00:00,high,20228.6,383.39000000000306,20611.99
2025-11-19 01:00:00,high,19769.38,383.3999999999978,20152.78
2025-11-19 02:00:00,high,19246.84,383.40000000000146,19630.24
2025-11-19 03:00:00,high,18195.77,383.3899999999994,18579.16
2025-11-19 04:00:00,high,17029.13,383.3999999999978,17412.53
2025-11-19 05:00:00,high,15928.94,383.39999999999964,16312.34
2025-11-19 06:00:00,high,15108.95,383.3899999999994,15492.34
2025-11-19 07:00:00,high,14535.88,383.40000000000146,14919.28
2025-11-19 08:00:00,high,14127.0,383.39999999999964,14510.4
2025-11-19 09:00:00,high,14062.28,383.3899999999994,14445.67
2025-11-19 10:00:00,high,14404.8,383.39000000000124,14788.19
2025-11-19 11:00:00,high,14778.01,383.39999999999964,15161.41
2025-11-19 12:00:00,high,15141.88,383.40000000000146,15525.28
2025-11-19 13:00:00,high,15753.91,383.39999999999964,16137.31
2025-11-19 14:00:00,high,17194.28,383.3899999999994,17577.67
2025-11-19 15:00:00,high,18242.99,383.3899999999994,18626.38
2025-11-19 16:00:00,high,19010.26,383.39000000000306,19393.65
2025-11-19 17:00:00,high,19682.74,383.3899999999994,20066.13
2025-11-19 18:00:00,high,20308.68,383.3899999999994,20692.07
2025-11-19 19:00:00,high,20618.62,383.40000000000146,21002.02
2025-11-19 20:00:00,high,20803.38,383.3999999999978,21186.78
2025-11-19 21:00:00,high,20983.5,383.40000000000146,21366.9
2025-11-19 22:00:00,high,20510.44,383.39000000000306,20893.83
2025-11-19 23:00:00,high,19825.35,383.40000000000146,20208.75
2025-11-20 00:00:00,high,21077.11,383.3899999999994,21460.5
2025-11-20 01:00:00,high,20740.71,383.3899999999994,21124.1
2025-11-20 02:00:00,high,20076.8,383.40000000000146,20460.2
2025-11-20 03:00:00,high,18957.09,383.40000000000146,19340.49
2025-11-20 04:00:00,high,17734.21,383.3899999999994,18117.6
2025-11-20 05:00:00,high,16655.5,383.40000000000146,17038.9
2025-11-20 06:00:00,high,15436.76,383.39999999999964,15820.16
2025-11-20 07:00:00,high,14558.08,383.3899999999994,14941.47
2025-11-20 08:00:00,high,13971.36,383.39999999999964,14354.76
2025-11-20 09:00:00,high,13882.54,383.39999999999964,14265.94
2025-11-20 10:00:00,high,14031.96,383.40000000000146,14415.36
2025-11-20 11:00:00,high,14478.02,383.39999999999964,14861.42
2025-11-20 12:00:00,high,14883.68,383.39999999999964,15267.08
2025-11-20 13:00:00,high,15896.35,383.3899999999994,16279.74
2025-11-20 14:00:00,high,16905.97,383.3899999999994,17289.36
2025-11-20 15:00:00,high,17300.92,383.40000000000146,17684.32
2025-11-20 16:00:00,high,17556.59,383.3899999999994,17939.98
2025-11-20 17:00:00,high,17771.76,383.40000000000146,18155.16
2025-11-20 18:00:00,high,17888.21,383.40000000000146,18271.61
2025-11-20 19:00:00,high,17897.1,383.40000000000146,18280.5
2025-11-20 20:00:00,high,17872.46,383.40000000000146,18255.86
2025-11-20 21:00:00,high,17842.75,383.40000000000146,18226.15
2025-11-20 22:00:00,high,17657.25,383.40000000000146,18040.65
2025-11-20 23:00:00,high,17799.21,383.3899999999994,18182.6
2025-11-21 00:00:00,high,18874.86,383.3899999999994,19258.25
2025-11-21 01:00:00,high,19241.94,383.40000000000146,19625.34
2025-11-21 02:00:00,high,18978.6,383.39000000000306,19361.99
2025-11-21 03:00:00,high,18197.49,383.3899999999994,18580.88
2025-11-21 04:00:00,high,17353.47,383.3899999999994,17736.86
2025-11-21 05:00:00,high,16626.08,383.3999999999978,17009.48
2025-11-21 06:00:00,high,15984.77,383.3899999999994,16368.16
2025-11-21 07:00:00,high,15547.25,383.39999999999964,15930.65
2025-11-21 08:00:00,high,15602.69,383.39999999999964,15986.09
2025-11-21 09:00:00,high,15824.83,383.39999999999964,16208.23
2025-11-21 10:00:00,high,16319.88,383.39999999999964,16703.28
2025-11-21 11:00:00,high,16857.92,383.40000000000146,17241.32
2025-11-21 12:00:00,high,17304.94,383.39000000000306,17688.33
2025-11-21 13:00:00,high,17895.19,383.40000000000146,18278.59
2025-11-21 14:00:00,high,19172.63,383.3999999999978,19556.03
2025-11-21 15:00:00,high,19270.53,383.3899999999994,19653.92
2025-11-21 16:00:00,high,18981.65,383.3999999999978,19365.05
2025-11-21 17:00:00,high,18756.52,383.3899999999994,19139.91
2025-11-21 18:00:00,high,18524.92,383.40000000000146,18908.32
2025-11-21 19:00:00,high,18294.1,383.39000000000306,18677.49
2025-11-21 20:00:00,high,18267.23,383.40000000000146,18650.63
2025-11-21 21:00:00,high,18256.25,383.40000000000146,18639.65
2025-11-21 22:00:00,high,18149.91,383.40000000000146,18533.31
2025-11-21 23:00:00,high,18332.97,383.3999999999978,18716.37
2025-11-22 00:00:00,high,18196.52,383.3999999999978,18579.92
2025-11-22 01:00:00,high,18433.08,383.3999999999978,18816.48
2025-11-22 02:00:00,high,17927.58,383.3899999999994,18310.97
2025-11-22 03:00:00,high,17203.86,383.3999999999978,17587.26
